IP,Time,URL,Staus
10.128.2.1,[29/Jan/2018:20:32:55,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:32:55,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:32:55,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:32:55,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:32:56,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:32:59,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:32:59,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:00,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:07,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:13,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:22,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:22,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:22,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:22,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:23,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:23,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:23,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:23,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:23,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:23,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:23,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:23,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:24,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:27,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:27,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:27,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:27,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:28,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:28,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:28,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:28,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:28,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:29,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:29,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:29,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:30,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:30,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:33,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:33,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:33,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:34,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:34,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:34,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:34,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:35,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:36,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:36,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:37,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:37,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:37,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:40,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:40,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:41,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:42,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:43,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:43,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:44,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:44,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:46,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:46,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:46,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:49,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:49,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:49,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:49,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:51,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:51,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:53,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:54,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:33:54,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:33:55,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:56,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:33:58,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:34:00,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:34:01,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:34:02,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:34:05,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:34:05,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:34:08,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:34:10,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:34:13,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:34:16,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:34:18,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:34:20,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:34:22,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:34:28,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:34:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:34:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:24,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:24,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:25,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:25,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:26,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:27,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:27,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:27,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:27,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:30,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:30,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:30,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:30,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:30,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:31,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:31,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:31,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:31,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:32,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:32,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:34,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:34,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:35,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:35,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:36,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:37,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:37,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:39,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:39,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:40,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:40,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:40,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:41,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:41,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:42,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:44,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:35:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:46,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:46,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:46,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:46,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:46,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:47,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:47,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
